self-play´ÎÊý,loss,entropy
732,2.611381769180298,2.1966912746429443
733,2.6639838218688965,2.225421905517578
734,2.6501471996307373,2.1528000831604004
735,2.6389009952545166,2.169689893722534
736,2.7724056243896484,2.267134666442871
737,2.5952367782592773,2.2081360816955566
738,2.6214725971221924,2.185769557952881
739,2.6479570865631104,2.2648544311523438
740,2.6818490028381348,2.0968947410583496
741,2.7346837520599365,2.232699394226074
742,2.8627283573150635,2.2319717407226562
743,2.720700263977051,2.272120475769043
744,2.7457242012023926,2.2539422512054443
745,2.649564027786255,2.1935243606567383
746,2.5425682067871094,2.1505024433135986
747,2.645810604095459,2.1628267765045166
748,2.6839942932128906,2.124824285507202
749,2.76709246635437,2.1995468139648438
750,2.691361427307129,2.2062199115753174
751,2.73349666595459,2.1830692291259766
752,2.683051347732544,2.1786699295043945
753,2.666935920715332,2.123626470565796
754,2.6496827602386475,2.1355252265930176
755,2.6176414489746094,2.06553316116333
756,2.6602704524993896,2.1598072052001953
757,2.72981595993042,2.0918030738830566
758,2.6352479457855225,2.120969295501709
759,2.723057985305786,2.19124698638916
760,2.620048999786377,2.1085124015808105
761,2.640652656555176,2.165372133255005
762,2.685774326324463,2.129760503768921
763,2.706397533416748,2.160429000854492
764,2.749417781829834,2.1658730506896973
765,2.732581615447998,2.1848981380462646
766,2.7636990547180176,2.1541574001312256
767,2.906141757965088,2.188694477081299
768,2.6658706665039062,2.1016833782196045
769,2.743457078933716,2.084712266921997
770,2.7053160667419434,2.109309434890747
771,2.7319252490997314,2.1011931896209717
772,2.812643051147461,2.1395816802978516
773,2.6809263229370117,2.0245954990386963
774,2.694671154022217,2.0218505859375
775,2.699162483215332,2.0578317642211914
776,2.6729111671447754,2.018442392349243
777,2.7512388229370117,2.106661081314087
778,2.6916043758392334,2.050468683242798
779,2.6728243827819824,2.117729425430298
780,2.7493958473205566,2.073432683944702
781,2.7201147079467773,2.0491793155670166
782,2.7171430587768555,2.0809621810913086
783,2.7548680305480957,2.0905961990356445
784,2.6710100173950195,2.095757484436035
785,2.8477089405059814,2.21763277053833
786,2.688632011413574,2.117818832397461
787,2.8927736282348633,2.16153883934021
788,2.8579859733581543,2.1886141300201416
789,2.827493667602539,2.155912399291992
790,2.8863813877105713,2.1311585903167725
791,2.8194870948791504,2.1907846927642822
792,2.771448850631714,2.278987407684326
793,2.8182168006896973,2.1985089778900146
794,2.691884994506836,2.123910427093506
795,2.6081669330596924,2.146700620651245
796,2.5538063049316406,2.1597979068756104
797,2.6056222915649414,2.1051814556121826
798,2.594733238220215,2.105942726135254
799,2.779571056365967,2.2123303413391113
800,2.6092379093170166,2.099590301513672
801,2.626645803451538,2.0918712615966797
802,2.6668434143066406,2.1261911392211914
803,2.58500599861145,2.047253131866455
804,2.65531587600708,2.1143832206726074
805,2.6501026153564453,2.1206483840942383
806,2.562260866165161,2.0949294567108154
807,2.555863618850708,2.044541358947754
808,2.5940892696380615,2.0466182231903076
809,2.5658576488494873,2.097898244857788
810,2.7463903427124023,2.1055667400360107
811,2.6561708450317383,2.108938694000244
812,2.5722949504852295,2.0579631328582764
813,2.6981210708618164,2.0505363941192627
814,2.7143349647521973,2.2113494873046875
815,2.7111847400665283,2.1256229877471924
816,2.7216908931732178,2.2084381580352783
817,2.694009304046631,2.2332255840301514
818,2.5816802978515625,2.1327905654907227
819,2.6454508304595947,2.0915822982788086
820,2.6790237426757812,2.1117146015167236
821,2.5306191444396973,2.141583204269409
822,2.5596413612365723,2.1812477111816406
823,2.552205801010132,2.105872392654419
824,2.5783157348632812,2.1339480876922607
825,2.681082010269165,2.098050117492676
826,2.5388641357421875,2.074413537979126
827,2.6321799755096436,2.171734571456909
828,2.562901496887207,2.154920816421509
829,2.4983701705932617,2.0455431938171387
830,2.5722649097442627,2.1454765796661377
831,2.67091965675354,2.0289201736450195
832,2.529608964920044,2.12709379196167
833,2.529067039489746,2.0476298332214355
834,2.5959115028381348,2.0766513347625732
835,2.605567455291748,2.0973029136657715
836,2.516824722290039,2.059115171432495
837,2.6401262283325195,2.000032424926758
838,2.6898701190948486,2.1464693546295166
839,2.5074334144592285,2.0808968544006348
840,2.574141502380371,2.0670583248138428
841,2.6367173194885254,2.1042563915252686
842,2.521009683609009,2.1007936000823975
843,2.488926649093628,2.0340139865875244
844,2.624338388442993,2.114879608154297
845,2.629136800765991,2.1057894229888916
846,2.4406497478485107,2.0729217529296875
847,2.619873285293579,2.154398202896118
848,2.601842164993286,2.152707099914551
849,2.4786531925201416,2.031987428665161
850,2.4761180877685547,2.1492295265197754
851,2.5894906520843506,2.103933095932007
852,2.3815174102783203,2.0330493450164795
853,2.4437217712402344,1.992322564125061
854,2.6794352531433105,2.155808925628662
855,2.5542101860046387,2.095714569091797
856,2.5091288089752197,2.087125778198242
857,2.5181922912597656,2.128758430480957
858,2.595425844192505,2.192223072052002
859,2.4656476974487305,2.1347479820251465
860,2.463482141494751,2.0194480419158936
861,2.4793190956115723,2.1049177646636963
862,2.516326427459717,2.092884063720703
863,2.5938472747802734,2.1286840438842773
864,2.496987819671631,2.148312568664551
865,2.394282817840576,2.0367186069488525
866,2.515407085418701,2.1057040691375732
867,2.5195741653442383,2.022881507873535
868,2.363346815109253,2.001882314682007
869,2.4950690269470215,1.966750144958496
870,2.5447072982788086,2.071725845336914
871,2.4321963787078857,2.0079708099365234
872,2.421175718307495,2.001260995864868
873,2.5962769985198975,2.126593828201294
874,2.433725118637085,1.93832528591156
875,2.512612819671631,2.091071605682373
876,2.3605995178222656,1.9208883047103882
877,2.5108590126037598,1.9867823123931885
878,2.401174306869507,2.0117485523223877
879,2.557584047317505,2.1003599166870117
880,2.392327070236206,1.9787018299102783
881,2.5150890350341797,2.0213069915771484
882,2.52738094329834,2.0004842281341553
883,2.5383145809173584,1.9893680810928345
884,2.518629550933838,1.9716432094573975
885,2.5228500366210938,2.021322011947632
886,2.5205442905426025,2.034700393676758
887,2.460130214691162,1.9822824001312256
888,2.473177433013916,2.0333619117736816
889,2.5288379192352295,1.9895912408828735
890,2.482077121734619,1.9765809774398804
891,2.5236880779266357,1.900036334991455
892,2.5079545974731445,1.9341844320297241
893,2.54818058013916,2.0695650577545166
894,2.534937858581543,2.031376361846924
895,2.534775733947754,2.09255313873291
896,2.4240493774414062,2.0245249271392822
897,2.492467164993286,2.0225515365600586
898,2.503392219543457,1.9826068878173828
899,2.5262484550476074,1.9772491455078125
900,2.4816176891326904,1.982399821281433
901,2.428658962249756,1.9509563446044922
902,2.436886787414551,2.0241262912750244
903,2.404409885406494,1.9387106895446777
904,2.445634603500366,1.9094011783599854
905,2.4295706748962402,1.9603803157806396
906,2.4671058654785156,1.9682481288909912
907,2.398333787918091,1.897925853729248
908,2.3718910217285156,1.984357476234436
909,2.303037166595459,1.9372024536132812
910,2.434600830078125,1.9110400676727295
911,2.529425621032715,1.997087836265564
912,2.3931005001068115,1.916235327720642
913,2.492316246032715,1.9900591373443604
914,2.4554476737976074,1.885451316833496
915,2.4449775218963623,2.009894609451294
916,2.4535741806030273,1.9311383962631226
917,2.4796254634857178,1.9767032861709595
918,2.414226531982422,1.8753823041915894
919,2.4283461570739746,1.974135160446167
920,2.3483028411865234,1.9108983278274536
921,2.3948326110839844,1.914820671081543
922,2.381181240081787,1.9580433368682861
923,2.348019599914551,1.9555482864379883
924,2.3910980224609375,1.9645321369171143
925,2.3284754753112793,1.9461463689804077
926,2.471958875656128,1.9535759687423706
927,2.4341349601745605,2.0286412239074707
928,2.4539287090301514,2.048546075820923
929,2.379371166229248,2.0517091751098633
930,2.4328062534332275,2.012183427810669
931,2.5006628036499023,2.0284128189086914
932,2.4776241779327393,2.0884039402008057
933,2.4254555702209473,2.0067555904388428
934,2.426471710205078,2.0601539611816406
935,2.524977445602417,2.0497076511383057
936,2.4756040573120117,2.0098538398742676
937,2.4640519618988037,2.0290768146514893
938,2.60396671295166,2.0154550075531006
939,2.499746322631836,1.994361162185669
940,2.4520232677459717,2.023597002029419
941,2.4865264892578125,2.0127487182617188
942,2.5380003452301025,2.0189008712768555
943,2.5413875579833984,2.0544323921203613
944,2.6089212894439697,2.0375888347625732
945,2.515956401824951,2.055737018585205
946,2.5077550411224365,2.0786783695220947
947,2.612407684326172,2.110612154006958
948,2.6301655769348145,2.1101455688476562
949,2.5565271377563477,2.1447675228118896
950,2.6660051345825195,2.086841583251953
951,2.6190109252929688,2.0973150730133057
952,2.65579891204834,2.144212484359741
953,2.625142812728882,2.03956937789917
954,2.6848971843719482,2.1716115474700928
955,2.685168743133545,2.105781316757202
956,2.5956897735595703,2.152097702026367
957,2.697579860687256,2.1980788707733154
958,2.592819929122925,2.11478328704834
959,2.7545228004455566,2.2008166313171387
960,2.681703805923462,2.230142116546631
961,2.7350668907165527,2.200218677520752
962,2.6893019676208496,2.248497247695923
963,2.6681838035583496,2.1867475509643555
964,2.760432481765747,2.2473127841949463
965,2.66780686378479,2.1454861164093018
966,2.798234462738037,2.2816789150238037
967,2.749746561050415,2.1967599391937256
968,2.787571668624878,2.126549243927002
969,2.761246919631958,2.23976469039917
970,2.794170618057251,2.1946377754211426
971,2.7901699542999268,2.137287139892578
972,2.721994400024414,2.1969656944274902
973,2.869469165802002,2.2325260639190674
974,2.838474750518799,2.2355246543884277
975,2.8180947303771973,2.238438844680786
976,2.8179781436920166,2.289321184158325
977,2.7287955284118652,2.203900098800659
978,2.8710811138153076,2.2318050861358643
979,2.802318811416626,2.2269747257232666
980,2.694408893585205,2.1964471340179443
981,2.779876708984375,2.17587947845459
982,2.806415557861328,2.2275588512420654
983,2.8046669960021973,2.2747724056243896
984,2.8828318119049072,2.2953476905822754
985,2.7933526039123535,2.1979169845581055
986,2.7986578941345215,2.2838096618652344
987,2.874894142150879,2.225003957748413
988,2.716449737548828,2.183769702911377
989,2.7546184062957764,2.205902576446533
990,2.747323513031006,2.202554225921631
991,2.911757469177246,2.1971094608306885
992,2.742274284362793,2.1821208000183105
993,2.706869125366211,2.1658201217651367
994,2.8814587593078613,2.1968719959259033
995,2.8448750972747803,2.1602039337158203
996,2.8211097717285156,2.182781457901001
997,2.8490962982177734,2.1927297115325928
998,2.8098459243774414,2.199575424194336
999,2.727781057357788,2.1465723514556885
1000,2.7939486503601074,2.0992681980133057
1001,2.7848401069641113,2.1910858154296875
1002,2.9702982902526855,2.263014078140259
1003,2.815246343612671,2.219820737838745
1004,2.800384283065796,2.2038166522979736
1005,2.892958641052246,2.2303993701934814
1006,2.899611234664917,2.2140848636627197
1007,2.8928327560424805,2.1869993209838867
1008,2.889172077178955,2.30409836769104
1009,2.8512563705444336,2.2250306606292725
1010,2.848893165588379,2.227160930633545
1011,2.8652396202087402,2.1979448795318604
1012,2.9602174758911133,2.187642812728882
1013,2.9521713256835938,2.271881103515625
1014,2.8927714824676514,2.3100171089172363
1015,2.9720120429992676,2.302467107772827
1016,2.9225995540618896,2.219085931777954
1017,3.006021499633789,2.334641456604004
1018,2.929666519165039,2.2256429195404053
1019,2.890650749206543,2.2812187671661377
1020,2.9539809226989746,2.248671293258667
1021,2.9123353958129883,2.233315944671631
1022,3.0211739540100098,2.314873218536377
1023,2.8886172771453857,2.2794735431671143
1024,3.020974636077881,2.2984654903411865
1025,2.952989101409912,2.3355789184570312
1026,2.9925196170806885,2.2694029808044434
1027,2.9222919940948486,2.363147020339966
1028,2.932152509689331,2.291194200515747
1029,2.9756340980529785,2.3423924446105957
1030,2.9901633262634277,2.3417727947235107
1031,2.9128448963165283,2.382936954498291
1032,2.827577590942383,2.2992470264434814
1033,2.9314675331115723,2.355755567550659
1034,2.984978675842285,2.3406364917755127
1035,2.9643490314483643,2.3189547061920166
1036,2.9289591312408447,2.3628368377685547
1037,2.997486114501953,2.385573387145996
1038,2.978541612625122,2.391115427017212
1039,2.9214730262756348,2.3452537059783936
1040,2.911243200302124,2.2928383350372314
1041,3.018120527267456,2.4188830852508545
1042,2.929056167602539,2.333648920059204
1043,2.8187801837921143,2.3071300983428955
1044,2.9300005435943604,2.30351185798645
1045,2.929856777191162,2.2933759689331055
1046,2.8381667137145996,2.3164288997650146
1047,2.8727571964263916,2.3244476318359375
1048,2.831284999847412,2.286240339279175
1049,2.8819785118103027,2.371866226196289
1050,2.875659942626953,2.3087825775146484
1051,2.7749083042144775,2.326815366744995
1052,2.898646354675293,2.339798927307129
1053,2.781700849533081,2.2800838947296143
1054,2.8305392265319824,2.3031296730041504
1055,2.883742094039917,2.3137311935424805
1056,2.73433256149292,2.280561685562134
1057,2.703688383102417,2.294588088989258
1058,2.7613279819488525,2.254751443862915
1059,2.700418472290039,2.3080554008483887
1060,2.737474203109741,2.269681692123413
1061,2.672743082046509,2.163888692855835
1062,2.6537821292877197,2.2292356491088867
1063,2.650339126586914,2.156687021255493
1064,2.711019277572632,2.194002628326416
1065,2.582662582397461,2.0541183948516846
1066,2.577352523803711,2.0951101779937744
1067,2.694829225540161,2.1704115867614746
1068,2.748640775680542,2.1719515323638916
1069,2.6139473915100098,2.166685104370117
1070,2.7769994735717773,2.167710065841675
1071,2.703263998031616,2.1436514854431152
1072,2.600092887878418,2.0642008781433105
1073,2.5447115898132324,2.0441057682037354
1074,2.6129701137542725,2.0679564476013184
1075,2.552161455154419,2.101928472518921
1076,2.583751916885376,2.0946199893951416
1077,2.5387465953826904,2.150362253189087
1078,2.5416269302368164,2.0665836334228516
1079,2.378355026245117,2.103477954864502
1080,2.397186756134033,1.99478018283844
1081,2.3852412700653076,2.0390543937683105
1082,2.38809871673584,1.9944303035736084
1083,2.342280626296997,1.9347184896469116
1084,2.4174368381500244,2.025494337081909
1085,2.4391326904296875,2.0227537155151367
1086,2.368783712387085,2.0211234092712402
1087,2.31964111328125,1.906668782234192
1088,2.4766323566436768,2.0052638053894043
1089,2.4397506713867188,2.01827073097229
1090,2.409487247467041,1.9880576133728027
1091,2.3367300033569336,2.0048792362213135
1092,2.289254903793335,1.9775667190551758
1093,2.304953098297119,1.9493181705474854
1094,2.4209420680999756,1.8940038681030273
1095,2.335144519805908,1.9542052745819092
1096,2.3471343517303467,1.9300261735916138
1097,2.421215772628784,2.0261263847351074
1098,2.404101610183716,1.91007661819458
1099,2.427125930786133,1.9491350650787354
1100,2.5273184776306152,1.945414662361145
1101,2.604832649230957,1.9815635681152344
1102,2.564523220062256,1.9626705646514893
1103,2.507434844970703,1.9326238632202148
1104,2.6265196800231934,2.0984790325164795
1105,2.5427966117858887,1.9890296459197998
1106,2.443885564804077,2.0051183700561523
1107,2.5320301055908203,1.9679234027862549
1108,2.5591495037078857,2.034836530685425
1109,2.50964617729187,2.0558979511260986
1110,2.5684328079223633,2.047322988510132
1111,2.4366092681884766,2.0838005542755127
1112,2.477863311767578,2.014462947845459
1113,2.494098663330078,2.0180182456970215
1114,2.399129867553711,2.014516592025757
1115,2.5104825496673584,2.0622425079345703
1116,2.5168981552124023,2.0486693382263184
1117,2.6154632568359375,2.1303913593292236
1118,2.5736424922943115,2.100999355316162
1119,2.646519660949707,2.078557252883911
1120,2.6924867630004883,2.182279586791992
1121,2.6465368270874023,2.098921537399292
1122,2.616870880126953,2.115567684173584
1123,2.541175127029419,2.0410468578338623
1124,2.6351494789123535,2.081165313720703
1125,2.4823036193847656,1.977888822555542
1126,2.5366947650909424,2.075157642364502
1127,2.6344902515411377,2.0357258319854736
1128,2.6410274505615234,2.0663301944732666
1129,2.575260639190674,2.031235694885254
1130,2.6028590202331543,2.0595357418060303
1131,2.569748878479004,2.0630650520324707
1132,2.5963096618652344,1.9942272901535034
1133,2.6137924194335938,2.1304073333740234
1134,2.6935644149780273,2.1195790767669678
1135,2.7103846073150635,2.082162380218506
1136,2.656900405883789,2.113247871398926
1137,2.6407675743103027,2.085487127304077
1138,2.5699729919433594,2.023728132247925
1139,2.5183568000793457,2.0414655208587646
1140,2.558015823364258,2.0345146656036377
1141,2.582414150238037,2.0886242389678955
1142,2.58823561668396,2.0844814777374268
1143,2.6376118659973145,2.0925188064575195
1144,2.6111621856689453,2.108724355697632
1145,2.616304397583008,2.1696462631225586
1146,2.522697925567627,2.030165672302246
1147,2.51357364654541,2.062274694442749
1148,2.4920496940612793,1.984195590019226
1149,2.5720067024230957,2.0924715995788574
1150,2.6309144496917725,2.033266067504883
1151,2.646432399749756,2.1537094116210938
1152,2.50323224067688,2.003826379776001
1153,2.5981130599975586,2.0425546169281006
1154,2.6790292263031006,2.065502882003784
1155,2.705061435699463,2.095966339111328
1156,2.6094865798950195,2.035079002380371
1157,2.5310215950012207,2.041358709335327
1158,2.7520968914031982,2.0320234298706055
1159,2.73524808883667,2.0863654613494873
1160,2.6291065216064453,2.0673203468322754
1161,2.6493499279022217,2.064084529876709
1162,2.695009708404541,2.0184521675109863
1163,2.745668888092041,2.035292387008667
1164,2.6976780891418457,2.054187059402466
1165,2.67309832572937,2.0552568435668945
1166,2.6394171714782715,2.0373175144195557
1167,2.736624240875244,2.067880153656006
1168,2.6435701847076416,1.978217601776123
1169,2.7038776874542236,2.0446887016296387
1170,2.7056143283843994,2.0222511291503906
1171,2.802964687347412,2.0878536701202393
1172,2.7376391887664795,2.0030081272125244
1173,2.784369945526123,2.101940155029297
1174,2.781914710998535,2.1120901107788086
